tip,states
KIB03_P004_WD09,Absent
KIB03_P004_WD11,Absent
KIB03_P004_WD12,Absent
KIB03_P004_WE01,Absent
KIB03_P004_WE02,Absent
KIB03_P004_WE03,Absent
KIB03_P004_WE04,Absent
KIB03_P004_WE05,Absent
KIB03_P004_WE06,Absent
KIB03_P004_WE07,Absent
KIB03_P004_WE08,Absent
KIB03_P004_WE09,Absent
KIB03_P004_WE10,Absent
KIB03_P004_WE11,Absent
KIB03_P004_WE12,Absent
KIB03_P004_WF02,Absent
KIB03_P004_WF03,Absent
KIB03_P004_WF04,Absent
KIB03_P004_WF05,Absent
KIB03_P004_WF06,Absent
KIB03_P004_WF07,Absent
KIB03_P004_WF08,Absent
KIB03_P004_WF10,Present
KIB03_P004_WF12,Absent
KIB03_P004_WG01,Absent
KIB03_P004_WG02,Absent
KIB03_P004_WG03,Absent
KIB03_P004_WG05,Absent
KIB03_P004_WG06,Absent
KIB03_P004_WG07,Absent
KIB03_P004_WG09,Absent
KIB03_P004_WG10,Absent
KIB03_P004_WG11,Absent
KIB03_P004_WG12,Absent
KIB03_P004_WH01,Absent
KIB03_P004_WH02,Absent
KIB03_P004_WH03,Absent
KIB03_P004_WH04,Absent
KIB03_P004_WH05,Absent
KIB03_P004_WH06,Absent
KIB03_P004_WH07,Absent
KIB03_P004_WH08,Absent
KIB03_P004_WH09,Absent
KIB03_P004_WH11,Absent
KIB03_P004_WH12,Absent
KIB03_P005_WA01,Absent
KIB03_P005_WA02,Absent
KIB03_P005_WA03,Absent
KIB03_P005_WA04,Absent
KIB03_P005_WA05,Absent
KIB03_P005_WA06,Absent
KIB03_P005_WA08,Absent
KIB03_P005_WA09,Absent
KIB03_P005_WA10,Absent
KIB03_P005_WA12,Absent
KIB03_P005_WB01,Absent
KIB03_P005_WB02,Absent
KIB03_P005_WB03,Absent
KIB03_P005_WB04,Absent
KIB03_P005_WB05,Absent
KIB03_P005_WB06,Absent
KIB03_P005_WB07,Absent
KIB03_P005_WB08,Absent
KIB03_P005_WB09,Absent
KIB03_P005_WB10,Absent
KIB03_P005_WB11,Absent
KIB03_P005_WC01,Absent
KIB03_P005_WC02,Absent
KIB03_P005_WC03,Absent
KIB03_P005_WC04,Absent
KIB03_P005_WC05,Absent
KIB03_P005_WC06,Absent
KIB03_P005_WC08,Absent
KIB03_P005_WC09,Absent
KIB03_P005_WC10,Absent
KIB03_P005_WC11,Absent
KIB03_P005_WD01,Absent
KIB03_P005_WD02,Absent
KIB03_P005_WD03,Absent
KIB03_P005_WD04,Absent
KIB03_P005_WD05,Absent
KIB03_P005_WD06,Absent
KIB03_P005_WD09,Absent
KIB03_P005_WD10,Absent
KIB03_P005_WD11,Absent
KIB03_P005_WD12,Absent
KIB03_P005_WE01,Absent
KIB03_P005_WE02,Absent
KIB03_P005_WE03,Absent
KIB03_P005_WE04,Absent
KIB03_P005_WE05,Absent
KIB03_P005_WE06,Absent
KIB03_P005_WE08,Absent
KIB03_P005_WE09,Absent
KIB03_P005_WE11,Absent
KIB03_P005_WE12,Absent
KIB03_P005_WF01,Absent
KIB03_P005_WF04,Absent
KIB03_P005_WF05,Absent
KIB03_P005_WF07,Absent
KIB03_P005_WF08,Absent
KIB03_P005_WF09,Absent
KIB03_P005_WF10,Absent
KIB03_P005_WF11,Absent
KIB03_P005_WF12,Absent
KIB03_P005_WG01,Absent
KIB03_P005_WG02,Absent
KIB03_P005_WG04,Absent
KIB03_P005_WG05,Absent
KIB03_P005_WG07,Absent
KIB03_P005_WG08,Absent
KIB03_P005_WG09,Absent
KIB03_P005_WG10,Absent
KIB03_P005_WG11,Absent
KIB03_P005_WG12,Absent
KIB03_P005_WH01,Absent
KIB03_P005_WH03,Absent
KIB03_P005_WH04,Absent
KIB03_P005_WH05,Absent
KIB03_P005_WH06,Absent
KIB03_P005_WH07,Absent
KIB03_P005_WH08,Absent
KIB03_P005_WH09,Absent
KIB03_P005_WH10,Absent
KIB03_P005_WH11,Absent
KIB03_P005_WH12,Absent
KIB03_P006_WA01,Absent
KIB03_P006_WA02,Absent
KIB03_P006_WA03,Absent
KIB03_P006_WA04,Absent
KIB03_P006_WA05,Absent
KIB03_P006_WA06,Absent
KIB03_P006_WA07,Absent
KIB03_P006_WA08,Absent
KIB03_P006_WA09,Absent
KIB03_P006_WA10,Absent
KIB03_P006_WA12,Absent
KIB03_P006_WB02,Absent
KIB03_P006_WB04,Absent
KIB03_P006_WB05,Absent
KIB03_P006_WB06,Absent
KIB03_P006_WB08,Absent
KIB03_P006_WB10,Absent
KIB03_P006_WB11,Absent
KIB03_P006_WB12,Absent
KIB03_P006_WC01,Absent
KIB03_P006_WC03,Absent
KIB03_P006_WC04,Absent
KIB03_P006_WC05,Absent
KIB03_P006_WC06,Absent
KIB03_P006_WC08,Absent
KIB03_P006_WC09,Absent
KIB03_P006_WC10,Absent
KIB03_P006_WC11,Absent
KIB03_P006_WC12,Absent
KIB03_P006_WD01,Absent
KIB03_P006_WD02,Absent
KIB03_P006_WD03,Absent
KIB03_P006_WD04,Absent
KIB03_P006_WD05,Absent
KIB03_P006_WD06,Absent
KIB03_P006_WD07,Absent
KIB03_P006_WD08,Absent
KIB03_P006_WD09,Absent
KIB03_P006_WD10,Absent
KIB03_P006_WD11,Absent
KIB03_P006_WD12,Absent
KIB03_P006_WE01,Absent
KIB03_P006_WE03,Absent
KIB03_P006_WE04,Absent
KIB03_P006_WE05,Absent
KIB03_P006_WE06,Absent
KIB03_P006_WE07,Absent
KIB03_P006_WE08,Absent
KIB03_P006_WE09,Absent
KIB03_P006_WE10,Absent
KIB03_P006_WE11,Absent
KIB03_P006_WE12,Absent
KIB03_P006_WF01,Absent
KIB03_P006_WF02,Absent
KIB03_P006_WF03,Absent
KIB03_P006_WF04,Absent
KIB03_P006_WF05,Absent
KIB03_P006_WF06,Absent
KIB03_P006_WF08,Absent
KIB03_P006_WF09,Absent
KIB03_P006_WF10,Absent
KIB03_P006_WF11,Absent
KIB03_P006_WF12,Absent
KIB03_P006_WG01,Absent
KIB03_P006_WG02,Absent
KIB03_P006_WG03,Absent
KIB03_P006_WG04,Absent
KIB03_P006_WG07,Absent
KIB03_P006_WG08,Absent
KIB03_P006_WG09,Absent
KIB03_P006_WG10,Absent
KIB03_P006_WG11,Absent
KIB03_P006_WG12,Absent
KIB03_P006_WH02,Absent
KIB03_P006_WH03,Absent
KIB03_P006_WH04,Absent
KIB03_P006_WH05,Absent
KIB03_P006_WH06,Absent
KIB03_P006_WH07,Absent
KIB03_P006_WH09,Absent
KIB03_P006_WH10,Absent
KIB03_P006_WH11,Absent
KIB03_P006_WH12,Absent
KIB03_P007_WA01,Absent
KIB03_P007_WA02,Absent
KIB03_P007_WA03,Absent
KIB03_P007_WA04,Absent
KIB03_P007_WA05,Absent
KIB03_P007_WA06,Absent
KIB03_P007_WA07,Absent
KIB03_P007_WA08,Absent
KIB03_P007_WA09,Absent
KIB03_P007_WA10,Absent
KIB03_P007_WA11,Absent
KIB03_P007_WA12,Absent
KIB03_P007_WB01,Absent
KIB03_P007_WB03,Absent
KIB03_P007_WB05,Absent
KIB03_P007_WB06,Absent
KIB03_P007_WB07,Absent
KIB03_P007_WB08,Absent
KIB03_P007_WB09,Absent
KIB03_P007_WB10,Absent
KIB03_P007_WB11,Absent
KIB03_P007_WB12,Absent
KIB03_P007_WC01,Absent
KIB03_P007_WC02,Absent
KIB03_P007_WC03,Absent
KIB03_P007_WC04,Absent
KIB03_P007_WC05,Absent
KIB03_P007_WC06,Absent
KIB03_P007_WC08,Absent
KIB03_P007_WC09,Absent
KIB03_P007_WC10,Absent
KIB03_P007_WC12,Absent
KIB03_P007_WD02,Absent
KIB03_P007_WD03,Absent
KIB03_P007_WD04,Absent
KIB03_P007_WD05,Absent
KIB03_P007_WD06,Absent
KIB03_P007_WD08,Absent
KIB03_P007_WD09,Absent
KIB03_P007_WD10,Absent
KIB03_P007_WD11,Absent
KIB03_P007_WD12,Absent
KIB03_P007_WE01,Absent
KIB03_P007_WE02,Absent
KIB03_P007_WE03,Absent
KIB03_P007_WE04,Absent
KIB03_P007_WE05,Absent
KIB03_P007_WE06,Absent
KIB03_P007_WE07,Absent
KIB03_P007_WE08,Absent
KIB03_P007_WE10,Present
KIB03_P007_WE11,Present
KIB03_P007_WE12,Present
KIB03_P007_WF01,Present
KIB03_P007_WF02,Present
KIB03_P007_WF03,Present
KIB03_P007_WF05,Present
KIB03_P007_WF06,Present
KIB03_P007_WF07,Present
KIB03_P007_WF08,Present
KIB03_P007_WF09,Present
KIB03_P007_WF10,Present
KIB03_P007_WF11,Present
KIB03_P007_WF12,Absent
KIB03_P007_WG01,Present
KIB03_P007_WG04,Present
KIB03_P007_WG05,Present
KIB03_P007_WG11,Present
KIB03_P007_WH01,Present
KIB03_P007_WH02,Present
KIB03_P007_WH03,Present
KIB03_P007_WH04,Present
KIB03_P007_WH05,Absent
KIB03_P007_WH06,Present
KIB03_P007_WH07,Present
KIB03_P007_WH08,Absent
KIB03_P007_WH10,Absent
KIB03_P007_WH11,Absent
KIB03_P007_WH12,Absent
KIB03_P008_WA01,Present
KIB03_P008_WA02,Absent
KIB03_P008_WA03,Present
KIB03_P008_WA04,Absent
KIB03_P008_WA06,Present
KIB03_P008_WA08,Absent
KIB03_P008_WA09,Present
KIB03_P008_WA10,Present
KIB03_P008_WA11,Present
KIB03_P008_WA12,Present
KIB03_P008_WB01,Present
KIB03_P008_WB04,Present
KIB03_P008_WB05,Present
KIB03_P008_WB06,Present
KIB03_P008_WB07,Present
KIB03_P008_WB08,Absent
KIB03_P008_WB10,Absent
KIB03_P008_WB11,Absent
KIB03_P008_WB12,Present
KIB03_P008_WC01,Absent
KIB03_P008_WC02,Present
KIB03_P008_WC03,Present
KIB03_P008_WC04,Present
KIB03_P008_WC05,Present
KIB03_P008_WC06,Present
KIB03_P008_WC08,Present
KIB03_P008_WC09,Present
KIB03_P008_WC10,Absent
KIB03_P008_WC11,Absent
KIB03_P008_WC12,Absent
KIB03_P008_WD01,Absent
KIB03_P008_WD02,Present
KIB03_P008_WD03,Present
KIB03_P008_WD04,Absent
KIB03_P008_WD05,Absent
KIB03_P008_WD06,Absent
KIB03_P008_WD08,Present
KIB03_P008_WD09,Present
KIB03_P008_WD11,Present
KIB03_P008_WD12,Present
KIB03_P008_WE01,Present
KIB03_P008_WE03,Present
KIB03_P008_WE05,Present
KIB03_P008_WE06,Present
KIB03_P008_WE09,Present
KIB03_P008_WE10,Present
KIB03_P008_WE11,Present
KIB03_P008_WE12,Present
KIB03_P008_WF01,Present
KIB03_P008_WF02,Present
KIB03_P008_WF03,Present
KIB03_P008_WF04,Present
KIB03_P008_WF05,Present
KIB03_P008_WF06,Present
KIB03_P008_WF07,Absent
KIB03_P008_WF08,Present
KIB03_P008_WF10,Present
KIB03_P008_WF11,Present
KIB03_P008_WF12,Present
KIB03_P008_WG01,Present
KIB03_P008_WG02,Present
KIB03_P008_WG03,Present
KIB03_P008_WG04,Present
KIB03_P008_WG05,Present
KIB03_P008_WG06,Present
KIB03_P008_WG07,Present
KIB03_P008_WG08,Present
KIB03_P008_WG09,Present
KIB03_P008_WG10,Present
KIB03_P008_WG11,Present
KIB03_P008_WG12,Present
KIB03_P008_WH01,Present
KIB03_P008_WH02,Present
KIB03_P008_WH03,Absent
KIB03_P008_WH04,Present
KIB03_P008_WH05,Present
KIB03_P008_WH06,Present
KIB03_P008_WH07,Present
KIB03_P008_WH08,Present
KIB03_P008_WH09,Present
KIB03_P008_WH10,Present
KIB03_P008_WH11,Present
KIB03_P008_WH12,Present
KIB03_P009_WA01,Present
KIB03_P009_WA02,Present
KIB03_P009_WA03,Present
KIB03_P009_WA04,Present
KIB03_P009_WA05,Present
KIB03_P009_WA06,Present
KIB03_P009_WA07,Present
KIB03_P009_WA08,Present
KIB03_P009_WA09,Present
KIB03_P009_WA10,Present
KIB03_P009_WA11,Present
KIB03_P009_WA12,Present
KIB03_P009_WB01,Present
KIB03_P009_WB02,Present
KIB03_P009_WB03,Present
KIB03_P009_WB04,Present
KIB03_P009_WB05,Present
KIB03_P009_WB06,Present
KIB03_P009_WB08,Absent
KIB03_P009_WB10,Present
KIB03_P009_WB11,Present
KIB03_P009_WB12,Present
KIB03_P009_WC01,Present
KIB03_P009_WC02,Present
KIB03_P009_WC03,Present
KIB03_P009_WC04,Present
KIB03_P009_WC05,Present
KIB03_P009_WC06,Present
KIB03_P009_WC07,Present
KIB03_P009_WC08,Present
KIB03_P009_WC09,Present
KIB03_P009_WC10,Present
KIB03_P009_WC11,Present
KIB03_P009_WC12,Present
KIB03_P009_WD01,Present
KIB03_P009_WD02,Present
KIB03_P009_WD03,Present
KIB03_P009_WD04,Present
KIB03_P009_WD05,Present
KIB03_P009_WD06,Present
KIB03_P009_WD07,Present
KIB03_P009_WD08,Present
KIB03_P009_WD09,Present
KIB03_P009_WD10,Present
KIB03_P009_WD11,Present
KIB03_P009_WD12,Present
KIB03_P009_WE01,Present
KIB03_P009_WE02,Present
KIB03_P009_WE03,Present
KIB03_P009_WE04,Present
KIB03_P009_WE05,Present
KIB03_P009_WE06,Present
KIB03_P009_WE07,Present
KIB03_P009_WE08,Present
KIB03_P009_WE09,Present
KIB03_P009_WE10,Present
KIB03_P009_WE11,Present
KIB03_P009_WE12,Present
KIB03_P009_WF01,Present
KIB03_P009_WF02,Present
KIB03_P009_WF04,Present
KIB03_P009_WF05,Present
KIB03_P009_WF07,Present
KIB03_P009_WF08,Present
KIB03_P009_WF09,Present
KIB03_P009_WF11,Absent
KIB03_P009_WF12,Absent
KIB03_P009_WG01,Present
KIB03_P009_WG02,Present
KIB03_P009_WG04,Present
KIB03_P009_WG05,Present
KIB03_P009_WG06,Present
KIB03_P009_WG07,Present
KIB03_P009_WG08,Present
KIB03_P009_WG09,Present
KIB03_P009_WG10,Present
KIB03_P009_WG11,Present
KIB03_P009_WG12,Present
KIB03_P009_WH01,Present
KIB03_P009_WH02,Present
KIB03_P009_WH03,Present
KIB03_P009_WH04,Present
KIB03_P009_WH06,Present
KIB03_P009_WH07,Absent
KIB03_P009_WH08,Present
KIB03_P009_WH09,Present
KIB03_P009_WH10,Present
KIB03_P009_WH11,Present
KIB03_P010_WA01,Absent
KIB03_P010_WA02,Present
KIB03_P010_WA05,Absent
KIB03_P010_WA06,Present
KIB03_P010_WA07,Present
KIB03_P010_WA08,Present
KIB03_P010_WA09,Present
KIB03_P010_WA10,Present
KIB03_P010_WA12,Absent
KIB03_P010_WB01,Present
KIB03_P010_WB02,Present
KIB03_P010_WB03,Present
KIB03_P010_WB05,Present
KIB03_P010_WB06,Present
KIB03_P010_WB07,Present
KIB03_P010_WB09,Present
KIB03_P010_WB11,Present
KIB03_P010_WB12,Present
KIB03_P010_WC02,Present
KIB03_P010_WC03,Present
KIB03_P010_WC04,Present
KIB03_P010_WC06,Absent
KIB03_P010_WC07,Absent
KIB03_P010_WC08,Absent
KIB03_P010_WC09,Absent
KIB03_P010_WC10,Absent
KIB03_P010_WC11,Absent
KIB03_P010_WD01,Absent
KIB03_P010_WD02,Absent
KIB03_P010_WD04,Absent
KIB03_P010_WD06,Absent
KIB03_P010_WD07,Absent
KIB03_P010_WD08,Absent
KIB03_P010_WD09,Absent
KIB03_P010_WD10,Absent
KIB03_P010_WD11,Absent
KIB03_P010_WD12,Absent
KIB03_P010_WE01,Absent
KIB03_P010_WE02,Absent
KIB03_P010_WE03,Absent
KIB03_P010_WE04,Absent
KIB03_P010_WE05,Absent
KIB03_P010_WE06,Absent
KIB03_P010_WE07,Absent
KIB03_P010_WE08,Absent
KIB03_P010_WE09,Absent
KIB03_P010_WE10,Absent
KIB03_P010_WE12,Absent
KIB03_P010_WF01,Absent
KIB03_P010_WF02,Absent
KIB03_P010_WF03,Absent
KIB03_P010_WF05,Absent
KIB03_P010_WF07,Absent
KIB03_P010_WG01,Absent
KIB03_P010_WG03,Absent
KIB03_P010_WG04,Absent
KIB03_P010_WG05,Absent
KIB03_P010_WG06,Absent
KIB03_P010_WG10,Absent
KIB03_P010_WG11,Absent
KIB03_P010_WG12,Absent
KIB03_P010_WH01,Absent
KIB03_P010_WH02,Absent
KIB03_P010_WH03,Absent
KIB03_P010_WH04,Absent
KIB03_P010_WH05,Absent
KIB03_P010_WH06,Absent
KIB03_P010_WH07,Absent
KIB03_P010_WH08,Absent
KIB03_P010_WH09,Absent
KIB03_P010_WH10,Absent
KIB_P001_WA01,Absent
KIB_P001_WA02,Absent
KIB_P001_WA03,Absent
KIB_P001_WA04,Absent
KIB_P001_WA05,Absent
KIB_P001_WA06,Absent
KIB_P001_WA08,Absent
KIB_P001_WA09,Absent
KIB_P001_WA10,Absent
KIB_P001_WA11,Absent
KIB_P001_WA12,Absent
KIB_P001_WB01,Absent
KIB_P001_WB02,Absent
KIB_P001_WB03,Absent
KIB_P001_WB05,Absent
KIB_P001_WB06,Absent
KIB_P001_WB08,Absent
KIB_P001_WB09,Absent
KIB_P001_WB10,Absent
KIB_P001_WB11,Absent
KIB_P001_WB12,Absent
KIB_P001_WC01,Absent
KIB_P001_WC02,Absent
KIB_P001_WC03,Absent
KIB_P001_WC04,Absent
KIB_P001_WC05,Absent
KIB_P001_WC06,Absent
KIB_P001_WC07,Absent
KIB_P001_WC08,Absent
KIB_P001_WC10,Absent
KIB_P001_WC11,Absent
KIB_P001_WC12,Absent
KIB_P001_WD01,Absent
KIB_P001_WD02,Absent
KIB_P001_WD03,Absent
KIB_P001_WD04,Absent
KIB_P001_WD05,Absent
KIB_P001_WD06,Absent
KIB_P001_WD07,Absent
KIB_P001_WD08,Absent
KIB_P001_WD10,Absent
KIB_P001_WD12,Absent
KIB_P001_WE01,Absent
KIB_P001_WE02,Absent
KIB_P001_WE03,Absent
KIB_P001_WE04,Absent
KIB_P001_WE05,Absent
KIB_P001_WE06,Absent
KIB_P001_WE07,Absent
KIB_P001_WE08,Absent
KIB_P001_WE09,Absent
KIB_P001_WE10,Absent
KIB_P001_WE11,Absent
KIB_P001_WE12,Absent
KIB_P001_WF01,Absent
KIB_P001_WF02,Absent
KIB_P001_WF03,Absent
KIB_P001_WF04,Absent
KIB_P001_WF05,Absent
KIB_P001_WF06,Absent
KIB_P001_WF07,Absent
KIB_P001_WF08,Absent
KIB_P001_WF09,Absent
KIB_P001_WF10,Absent
KIB_P001_WF11,Absent
KIB_P001_WF12,Absent
KIB_P001_WG01,Absent
KIB_P001_WG02,Absent
KIB_P001_WG03,Absent
KIB_P001_WG04,Absent
KIB_P001_WG05,Absent
KIB_P001_WG06,Absent
KIB_P001_WG08,Absent
KIB_P001_WG09,Absent
KIB_P001_WG10,Absent
KIB_P001_WG11,Absent
KIB_P001_WG12,Absent
KIB_P001_WH01,Absent
KIB_P001_WH02,Absent
KIB_P001_WH03,Absent
KIB_P001_WH04,Absent
KIB_P001_WH05,Absent
KIB_P001_WH06,Absent
KIB_P001_WH07,Absent
KIB_P001_WH09,Absent
KIB_P001_WH10,Absent
KIB_P001_WH11,Present
KIB_P001_WH12,Absent
KIB_P002_WA02,Absent
KIB_P002_WA03,Absent
KIB_P002_WA04,Absent
KIB_P002_WA05,Absent
KIB_P002_WA07,Absent
KIB_P002_WA08,Absent
KIB_P002_WA09,Absent
KIB_P002_WA10,Absent
KIB_P002_WA11,Absent
KIB_P002_WA12,Absent
KIB_P002_WB01,Absent
KIB_P002_WB02,Absent
KIB_P002_WB03,Absent
KIB_P002_WB04,Absent
KIB_P002_WB05,Absent
KIB_P002_WB06,Absent
KIB_P002_WB07,Absent
KIB_P002_WB08,Absent
KIB_P002_WB10,Absent
KIB_P002_WB11,Absent
KIB_P002_WB12,Absent
KIB_P002_WC01,Absent
KIB_P002_WC02,Absent
KIB_P002_WC03,Absent
KIB_P002_WC04,Absent
KIB_P002_WC06,Absent
KIB_P002_WC07,Absent
KIB_P002_WC08,Absent
KIB_P002_WC09,Absent
KIB_P002_WC10,Absent
KIB_P002_WC11,Absent
KIB_P002_WC12,Absent
KIB_P002_WD01,Absent
KIB_P002_WD02,Absent
KIB_P002_WD03,Absent
KIB_P002_WD04,Absent
KIB_P002_WD05,Absent
KIB_P002_WD06,Absent
KIB_P002_WD07,Absent
KIB_P002_WD08,Absent
KIB_P002_WD10,Absent
KIB_P002_WD11,Absent
KIB_P002_WD12,Absent
KIB_P002_WE01,Absent
KIB_P002_WE02,Absent
KIB_P002_WE03,Absent
KIB_P002_WE04,Absent
KIB_P002_WE05,Absent
KIB_P002_WE06,Absent
KIB_P002_WE07,Absent
KIB_P002_WE08,Absent
KIB_P002_WE09,Absent
KIB_P002_WE10,Absent
KIB_P002_WE11,Absent
KIB_P002_WE12,Absent
KIB_P002_WF02,Absent
KIB_P002_WF03,Absent
KIB_P002_WF04,Absent
KIB_P002_WF05,Absent
KIB_P002_WF06,Absent
KIB_P002_WF07,Absent
KIB_P002_WF08,Present
KIB_P002_WF09,Present
KIB_P002_WF10,Present
KIB_P002_WF11,Absent
KIB_P002_WF12,Absent
KIB_P002_WG01,Absent
KIB_P002_WG02,Absent
KIB_P002_WG03,Absent
KIB_P002_WG04,Absent
KIB_P002_WG06,Absent
KIB_P002_WG07,Absent
KIB_P002_WG08,Absent
KIB_P002_WG09,Absent
KIB_P002_WG10,Absent
KIB_P002_WG11,Absent
KIB_P002_WH01,Absent
KIB_P002_WH02,Absent
KIB_P002_WH03,Absent
KIB_P002_WH04,Present
KIB_P002_WH05,Absent
KIB_P002_WH07,Absent
KIB_P002_WH08,Absent
KIB_P002_WH09,Absent
KIB_P002_WH10,Absent
KIB_P002_WH11,Absent
KIB_P002_WH12,Absent
KIB_P003_WA01,Absent
KIB_P003_WA02,Absent
KIB_P003_WA03,Absent
KIB_P003_WA04,Present
KIB_P003_WA05,Absent
KIB_P003_WA06,Present
KIB_P003_WA07,Present
KIB_P003_WA08,Present
KIB_P003_WA09,Absent
KIB_P003_WA10,Absent
KIB_P003_WA11,Present
KIB_P003_WA12,Present
KIB_P003_WB01,Present
KIB_P003_WB02,Present
KIB_P003_WB03,Present
KIB_P003_WB04,Absent
KIB_P003_WB05,Present
KIB_P003_WB06,Present
KIB_P003_WB07,Absent
KIB_P003_WB08,Present
KIB_P003_WB09,Present
KIB_P003_WB10,Absent
KIB_P003_WB11,Absent
KIB_P003_WB12,Present
KIB_P003_WC03,Present
KIB_P003_WC04,Present
KIB_P003_WC05,Present
KIB_P003_WC06,Present
KIB_P003_WC07,Absent
KIB_P003_WC08,Absent
KIB_P003_WC09,Absent
KIB_P003_WC11,Present
KIB_P003_WC12,Absent
KIB_P003_WD01,Absent
KIB_P003_WD02,Absent
KIB_P003_WD03,Absent
KIB_P003_WD04,Absent
KIB_P003_WD05,Absent
KIB_P003_WD06,Absent
KIB_P003_WD07,Absent
KIB_P003_WD09,Absent
KIB_P003_WD10,Absent
KIB_P003_WD11,Absent
KIB_P003_WD12,Absent
KIB_P003_WE01,Absent
KIB_P003_WE02,Absent
KIB_P003_WE03,Absent
KIB_P003_WE04,Absent
KIB_P003_WE05,Absent
KIB_P003_WE06,Absent
KIB_P003_WE07,Absent
KIB_P003_WE08,Absent
KIB_P003_WE09,Absent
KIB_P003_WE11,Absent
KIB_P003_WE12,Absent
KIB_P003_WF01,Absent
KIB_P003_WF02,Absent
KIB_P003_WF03,Absent
KIB_P003_WF05,Absent
KIB_P003_WF06,Absent
KIB_P003_WF07,Absent
KIB_P003_WF08,Absent
KIB_P003_WF09,Absent
KIB_P003_WF10,Absent
KIB_P003_WF11,Absent
KIB_P003_WF12,Absent
KIB_P003_WG01,Absent
KIB_P003_WG02,Absent
KIB_P003_WG03,Absent
KIB_P003_WG04,Absent
KIB_P003_WG05,Absent
KIB_P003_WG06,Absent
KIB_P003_WG07,Absent
KIB_P003_WG09,Absent
KIB_P003_WG10,Absent
KIB_P003_WG11,Absent
KIB_P003_WG12,Absent
KIB_P003_WH01,Absent
KIB_P003_WH02,Absent
KIB_P003_WH03,Absent
KIB_P003_WH05,Absent
KIB_P003_WH06,Absent
KIB_P003_WH07,Absent
KIB_P003_WH08,Absent
KIB_P003_WH09,Absent
KIB_P003_WH11,Absent
KIB_P003_WH12,Absent
KIB_P004_WA01,Absent
KIB_P004_WA02,Absent
KIB_P004_WA03,Absent
KIB_P004_WA05,Absent
KIB_P004_WA06,Absent
KIB_P004_WA07,Absent
KIB_P004_WA08,Absent
KIB_P004_WA09,Absent
KIB_P004_WA10,Absent
KIB_P004_WA11,Absent
KIB_P004_WA12,Absent
KIB_P004_WB01,Absent
KIB_P004_WB02,Absent
KIB_P004_WB03,Absent
KIB_P004_WB04,Absent
KIB_P004_WB05,Absent
KIB_P004_WB06,Absent
KIB_P004_WB07,Absent
KIB_P004_WB08,Absent
KIB_P004_WB09,Absent
KIB_P004_WB10,Absent
KIB_P004_WB11,Absent
KIB_P004_WB12,Absent
KIB_P004_WC01,Absent
KIB_P004_WC02,Absent
KIB_P004_WC03,Absent
KIB_P004_WC04,Absent
KIB_P004_WC05,Absent
KIB_P004_WC06,Absent
KIB_P004_WC07,Absent
KIB_P004_WC08,Present
KIB_P004_WC09,Absent
KIB_P004_WC11,Absent
KIB_P004_WC12,Absent
KIB_P004_WD01,Absent
KIB_P004_WD02,Present
KIB_P004_WD03,Absent
KIB_P004_WD04,Absent
KIB_P004_WD05,Absent
KIB_P004_WD06,Absent
KIB_P004_WD07,Absent
KIB_P004_WD08,Absent
KIB_P004_WD09,Present
KIB_P004_WD10,Absent
KIB_P004_WD11,Absent
KIB_P004_WD12,Absent
KIB_P004_WE01,Absent
KIB_P004_WE02,Absent
KIB_P004_WE03,Absent
KIB_P004_WE04,Present
KIB_P004_WE05,Absent
KIB_P004_WE06,Absent
KIB_P004_WE07,Absent
KIB_P004_WE08,Absent
KIB_P004_WE09,Absent
KIB_P004_WE10,Absent
KIB_P004_WE11,Absent
KIB_P004_WE12,Absent
KIB_P004_WF01,Absent
KIB_P004_WF02,Absent
KIB_P004_WF03,Absent
KIB_P004_WF04,Absent
KIB_P004_WF06,Absent
KIB_P004_WF07,Absent
KIB_P004_WF09,Absent
KIB_P004_WF10,Absent
KIB_P004_WF11,Absent
KIB_P004_WF12,Absent
KIB_P004_WG01,Absent
KIB_P004_WG02,Absent
KIB_P004_WG03,Absent
KIB_P004_WG04,Absent
KIB_P004_WG05,Absent
KIB_P004_WG06,Absent
KIB_P004_WG07,Absent
KIB_P004_WG08,Absent
KIB_P004_WG09,Absent
KIB_P004_WG10,Absent
KIB_P004_WG11,Absent
KIB_P004_WG12,Absent
KIB_P004_WH01,Absent
KIB_P004_WH03,Absent
KIB_P004_WH04,Absent
KIB_P004_WH05,Absent
KIB_P004_WH06,Absent
KIB_P004_WH07,Absent
KIB_P004_WH08,Absent
KIB_P004_WH09,Absent
KIB_P004_WH10,Absent
KIB_P004_WH11,Absent
KIB_P004_WH12,Absent
KIB_P005_WA01,Absent
KIB_P005_WA02,Absent
KIB_P005_WA03,Absent
KIB_P005_WA04,Absent
KIB_P005_WA05,Absent
KIB_P005_WA06,Absent
KIB_P005_WA07,Absent
KIB_P005_WA08,Absent
KIB_P005_WA09,Absent
KIB_P005_WA10,Absent
KIB_P005_WA11,Absent
KIB_P005_WA12,Absent
KIB_P005_WB01,Absent
KIB_P005_WB02,Absent
KIB_P005_WB03,Absent
KIB_P005_WB04,Present
KIB_P005_WB05,Present
KIB_P005_WB06,Absent
KIB_P005_WB07,Present
KIB_P005_WB08,Absent
KIB_P005_WB09,Absent
KIB_P005_WB10,Absent
KIB_P005_WB11,Absent
KIB_P005_WB12,Absent
KIB_P005_WC01,Absent
KIB_P005_WC02,Absent
KIB_P005_WC03,Absent
KIB_P005_WC04,Absent
KIB_P005_WC05,Absent
